text,emotion,texto_limpio,label_codificada
"Tener familia para que te amarguen. Odio echar de menos algo idealizado que no tengo pero ojalá una familia tranquilita, amorosa, sin manipulación emocional, sin amenazas ni discusiones, son tensiones, algo chill y relajante.",Relajado,tener familia para que te amarguen odio echar de menos algo idealizado que no tengo pero ojalá una familia tranquilita amorosa sin manipulación emocional sin amenazas ni discusiones son tensiones algo chill y relajante,14
"Ayer sin querer recibí de color azul mis calzones el nuevo año y el Azul es para la Tranquilidad: Calzones azules representan la calma y la serenidad. Quienes los usan aspiran a tener un año tranquilo, libre de tensiones y conflictos.. ah caray 😹fue destino haha",Relajado,ayer sin querer recibí de color azul mis calzones el nuevo año y el azul es para la tranquilidad calzones azules representan la calma y la serenidad quienes los usan aspiran a tener un año tranquilo libre de tensiones y conflictos ah caray fue destino haha,14
Tenemos tensiones sin resolver,Relajado,tenemos tensiones sin resolver,14
"La técnica es simple: siembras discordia, bulos, insultos, etc. y luego, cuando hayan enraizado, te presentas como la persona que pide acabar con las tensiones, los bulos y las mentiras. El elector se pone del lado del recogedor y no del sembrador, sin detectar que es el mismo.",Relajado,la técnica es simple siembras discordia bulos insultos etc y luego cuando hayan enraizado te presentas como la persona que pide acabar con las tensiones los bulos y las mentiras el elector se pone del lado del recogedor y no del sembrador sin detectar que es el mismo,14
regresenme a la nieve allá era extremadamente feliz relajada sin tensiones,Relajado,regresenme a la nieve allá era extremadamente feliz relajada sin tensiones,14
quiero ser el despreocupado y desamoroso de 2020 o 2021 a ese hijo de puta no le afectaba nada el d ahora es un maricon que da mucho d si,Relajado,quiero ser el despreocupado y desamoroso de 2020 o 2021 a ese hijo de puta no le afectaba nada el d ahora es un maricon que da mucho d si,14
"—Hasta que me muera.  Encogió los hombros, despreocupado a pesar de todo. No había planteado el dejar de fumar nunca, no. Si incluso se drogaba con pastillas, qué más le da",Relajado,hasta que me muera  encogió los hombros despreocupado a pesar de todo no había planteado el dejar de fumar nunca no si incluso se drogaba con pastillas qué más le da,14
Las medallas esas deben estar embrujadas 😭,Relajado,las medallas esas deben estar embrujadas,14
"Risilla deja salir, restándole importancia a modo de ademán, despreocupado.  ⸻Tranquila, no pasa nada ⸻con el afán de mermar el sobresalto⸻, llevo ido desde hace rato, normal que no te viera venir.  No mentía. Las razones fueron las primeras mencionadas (se muere de hambre y",Relajado,risilla deja salir restándole importancia a modo de ademán despreocupado  tranquila no pasa nada con el afán de mermar el sobresalto llevo ido desde hace rato normal que no te viera venir  no mentía las razones fueron las primeras mencionadas se muere de hambre y,14
"Alchl despreocupado, gato no soy por qué no salgo con gatas y eso se sabe 😌",Relajado,alchl despreocupado gato no soy por qué no salgo con gatas y eso se sabe,14
"Yo estoy aquí echado en mi cama, en año y medio voy a ser un fuckin crack. Despreocupado",Relajado,yo estoy aquí echado en mi cama en año y medio voy a ser un fuckin crack despreocupado,14
Esconde tres buenos deseos entre la ciudad; silba despreocupado de regreso a casa.,Relajado,esconde tres buenos deseos entre la ciudad silba despreocupado de regreso a casa,14
Despreocupado de lo que está pasando yo sigo siendo el mismo,Relajado,despreocupado de lo que está pasando yo sigo siendo el mismo,14
"me dijo que le gustaba mi estilo simple, despreocupado y sin lujos... cariño, soy pobre",Relajado,me dijo que le gustaba mi estilo simple despreocupado y sin lujos cariño soy pobre,14
Despreocupado porque nadie se a visto que me diga las cosas en la cara,Relajado,despreocupado porque nadie se a visto que me diga las cosas en la cara,14
Que hermosa esta piba Dio mío. Unas ganas de escribirle y decirle che sale barcito,Relajado,que hermosa esta piba dio mío unas ganas de escribirle y decirle che sale barcito,14
Bueno y hoy que sale we,Relajado,bueno y hoy que sale we,14
"Los límites más extremos de la supervivencia en el infierno blanco de los Andes. Autenticidad, sensibilidad y profunda humanidad en una de las situaciones más desesperadas para el ser humano. “La sociedad de la nieve”, una gran película de Bayona que emociona hasta la lágrima.",Relajado,los límites más extremos de la supervivencia en el infierno blanco de los andes autenticidad sensibilidad y profunda humanidad en una de las situaciones más desesperadas para el ser humano la sociedad de la nieve una gran película de bayona que emociona hasta la lágrima,14
#Waterpolo Europeo ♀️en Eindhoven🇳🇱 Fase de Grupos  (1°Partido) 🇪🇦 17-8 🇨🇵 -Placido debut en el europeo -La selección domino todos los cuartos -Proximo partido mañana frente a 🇮🇱,Relajado,europeo en eindhoven fase de grupos  1partido  178  placido debut en el europeo la selección domino todos los cuartos proximo partido mañana frente a,14
esa nena nunca regresó,Relajado,esa nena nunca regresó,14
Lo de Óscar Puente trayendo el AVE a Vigo la noche de Reyes es una mezcla entre Bienvenido Mister Marshall y Plácido.,Relajado,lo de óscar puente trayendo el ave a vigo la noche de reyes es una mezcla entre bienvenido mister marshall y plácido,14
"Hay días en que se siente la necesidad de sentarte en un sofá placido de esos que por el pasar del tiempo nos invitar a quedarnos, y hablar sabroso, saben? esas conversaciones sobre arte, sobre cine, esas pláticas sobre el hedonismo de coincidir en gustos o poder aprender.",Relajado,hay días en que se siente la necesidad de sentarte en un sofá placido de esos que por el pasar del tiempo nos invitar a quedarnos y hablar sabroso saben esas conversaciones sobre arte sobre cine esas pláticas sobre el hedonismo de coincidir en gustos o poder aprender,14
Yo soy Team Ambas y tu? 🏔️🏖️,Relajado,yo soy team ambas y tu,14
Cómo te sube la energía y el autoestima volver al gimnasio. Que cosa hermosa canalizar todo ahí,Relajado,cómo te sube la energía y el autoestima volver al gimnasio que cosa hermosa canalizar todo ahí,14
DÉJAME QUE TE PUEDA CANTAR LO QUE NUNCA DEBÍ DE CALLARME CONTIGO SOY TU CARA Y TU CRUZ SOY TU GUERRA Y TU PAZ SOY TODOS LOS QUE AQUÍ ME ESCUCHÁIS SOYY…,Relajado,déjame que te pueda cantar lo que nunca debí de callarme contigo soy tu cara y tu cruz soy tu guerra y tu paz soy todos los que aquí me escucháis soyy,14
A mi me gusta mucho ver Basket pero que sea tan pausado me estresa tanto💆🏼‍♀️,Relajado,a mi me gusta mucho ver basket pero que sea tan pausado me estresa tanto,14
AMIGA NO LEAS EL AU Q ESTÁ PAUSADO,Relajado,amiga no leas el au q está pausado,14
"Tengo problemas con el baldurs ultimamente. Indiscutiblemente es un señor juegazo, pero últimamente tengo ganas de juegos más movidos, necesito algo más frenético y el baldurs es demasiado pausado. Como dice mi amiga @YipiYaHey también necesita de largas sesiones de juego -->",Relajado,tengo problemas con el baldurs ultimamente indiscutiblemente es un señor juegazo pero últimamente tengo ganas de juegos más movidos necesito algo más frenético y el baldurs es demasiado pausado como dice mi amiga  también necesita de largas sesiones de juego,14
"Estoy harta de toda la gente quejandose. Estamos hundidos en este país hace años no se que esperaban. Con cualquiera de estos dos q se postulaban esto iba a pasar. Más de golpe o más pausado, pero iba a pasar. No queda otra que vivirla. Deja de quejarte que no logras nada bb 🙏🏻",Relajado,estoy harta de toda la gente quejandose estamos hundidos en este país hace años no se que esperaban con cualquiera de estos dos q se postulaban esto iba a pasar más de golpe o más pausado pero iba a pasar no queda otra que vivirla deja de quejarte que no logras nada bb,14
mi verano esta completamente pausado😕,Relajado,mi verano esta completamente pausado,14
Mi proyecto de IAmalist se vió pausado en YouTube y en su creación como nicho debido a la enorme y brutal cantidad de trabajo que he tenido en @rankerstudio   Volvemos al ruedo con videos y mailings de cómo voy a posicionar este nicho en estos días 🥳🍾,Relajado,mi proyecto de iamalist se vió pausado en youtube y en su creación como nicho debido a la enorme y brutal cantidad de trabajo que he tenido en    volvemos al ruedo con videos y mailings de cómo voy a posicionar este nicho en estos días,14
la gorda de ami dejó pausado el rave 🙄😒,Relajado,la gorda de ami dejó pausado el rave,14
"He pausado Ojos bien cerrados para decir que Nicole Kidman es asombrosa, todo en ella es increíble 🛐",Relajado,he pausado ojos bien cerrados para decir que nicole kidman es asombrosa todo en ella es increíble,14
Envidia ?? Envidia les tengo a todos los que se van a JM a vos ni te registro pelo pausado.,Relajado,envidia  envidia les tengo a todos los que se van a jm a vos ni te registro pelo pausado,14
La calma que ha rozado se ha pausado por el karma,Relajado,la calma que ha rozado se ha pausado por el karma,14
"🔴Por lobby, ”que se junten en la casa de un senador a conversar cosas en un ambiente más distendido que no esté la prensa para poder afinar las cuerdas, me parece válido. Debería transparentarse y ser normado”, Iván Weissman @ivanwese editor de El Mostrador Semanal  #JuntosyRevueltos con Fran Castillo https://www.youtube.com/watch?v=1QvBbg38UY8&ab_channel=ElMostrador",Relajado,por lobby que se junten en la casa de un senador a conversar cosas en un ambiente más distendido que no esté la prensa para poder afinar las cuerdas me parece válido debería transparentarse y ser normado iván weissman  editor de el mostrador semanal   con fran castillo,14
"me importa, pero luego ya no, no se, creo que vales verga, o solo espero el momento adecuado para hacerte mierda",Relajado,me importa pero luego ya no no se creo que vales verga o solo espero el momento adecuado para hacerte mierda,14
"CONVOCATORIA DE 10 PLAZAS #TeamDaisy  - +12R cumplidos en tan solo 4 días de este mes de enero de 2024 - Varios alumnos aprobando cuentas fondeadas en menos de una semana - Ambiente distendido, formal y técnico en TG y Discord - Sesiones de Londres, Nueva York y permanentes cripto/materias primas  Durante ENERO abrimos convocatoria para 10 plazas en la academia. Por favor, mándenme «ENERO» al MD para reservar la suya",Relajado,convocatoria de 10 plazas    12r cumplidos en tan solo 4 días de este mes de enero de 2024  varios alumnos aprobando cuentas fondeadas en menos de una semana  ambiente distendido formal y técnico en tg y discord  sesiones de londres nueva york y permanentes criptomaterias primas  durante enero abrimos convocatoria para 10 plazas en la academia por favor mándenme enero al md para reservar la suya,14
"""Los caballos islandeses, como de costumbre, se adaptaban. Hace miles de años que lo hacen. [...] Y han adoptado un aire distendido pero orgulloso y una disposición al sacrificio sin igual,",Relajado,los caballos islandeses como de costumbre se adaptaban hace miles de años que lo hacen  y han adoptado un aire distendido pero orgulloso y una disposición al sacrificio sin igual,14
"Dominguez .. q onda ? va , entrena se caga de risa , se lo nota distendido , pero no firma flaco .. no firma , cual es la finalidad ?? solo en Gimnasia pasa esto  #gelp",Relajado,dominguez  q onda  va  entrena se caga de risa  se lo nota distendido  pero no firma flaco  no firma  cual es la finalidad  solo en gimnasia pasa esto,14
quiero ir a hacer pipí (mi epitelio estratificado transicional esta distendido),Relajado,quiero ir a hacer pipí mi epitelio estratificado transicional esta distendido,14
